domain_number,unit_id,transect_id,start_year,end_year,moving_year,window,n_years,lrr_m_yr,intercept_m,unc_m_yr,r_squared,p_value,n_obs,first_obs,last_obs,ref_lrr_m_yr,ref_unc_m_yr,diff_m_yr,abs_diff_m_yr,in_ci,in_abs,in_rel,in_ci3x,in_abs50,in_abs100,in_overlap
1,usa_NC_0032_0021,usa_NC_0032_0021,2020,2024,2020,2020_2024,5,53.5481,-19.583,4.353,0.8064,0.0,144,2020-01-28,2024-12-08,3.157,0.4865,50.3911,50.3911,False,False,False,False,False,False,False
1,usa_NC_0032_0021,usa_NC_0032_0021,2019,2024,2019,2019_2024,6,44.7284,-35.898,3.6964,0.7844,0.0,159,2019-01-25,2024-12-08,3.157,0.4865,41.5714,41.5714,False,False,False,False,False,False,False
1,usa_NC_0032_0021,usa_NC_0032_0021,2018,2024,2018,2018_2024,7,37.3655,-41.906,3.2139,0.7538,0.0,174,2018-02-07,2024-12-08,3.157,0.4865,34.2085,34.2085,False,False,False,False,False,False,False
1,usa_NC_0032_0021,usa_NC_0032_0021,2017,2024,2017,2017_2024,8,29.5832,-34.916,2.6201,0.7177,0.0,197,2017-01-27,2024-12-08,3.157,0.4865,26.4262,26.4262,False,False,False,False,False,False,False
1,usa_NC_0032_0021,usa_NC_0032_0021,2016,2024,2016,2016_2024,9,25.0787,-34.434,2.3253,0.6807,0.0,214,2016-02-03,2024-12-08,3.157,0.4865,21.9217,21.9217,False,False,False,False,False,False,False
1,usa_NC_0032_0021,usa_NC_0032_0021,2015,2024,2015,2015_2024,10,22.668,-41.046,2.2102,0.6489,0.0,223,2015-02-15,2024-12-08,3.157,0.4865,19.511,19.511,False,False,False,False,False,False,False
1,usa_NC_0032_0021,usa_NC_0032_0021,2014,2024,2014,2014_2024,11,18.164,-28.981,2.0366,0.5647,0.0,240,2014-01-12,2024-12-08,3.157,0.4865,15.007,15.007,False,False,False,False,False,False,False
1,usa_NC_0032_0021,usa_NC_0032_0021,2013,2024,2013,2013_2024,12,14.943,-17.517,1.8672,0.4944,0.0,256,2013-02-01,2024-12-08,3.157,0.4865,11.786,11.786,False,False,False,False,False,False,False
1,usa_NC_0032_0021,usa_NC_0032_0021,2012,2024,2012,2012_2024,13,13.3444,-17.165,1.7947,0.45,0.0,264,2012-01-30,2024-12-08,3.157,0.4865,10.1874,10.1874,False,False,False,False,False,False,False
1,usa_NC_0032_0021,usa_NC_0032_0021,2011,2024,2011,2011_2024,14,10.8496,-5.31,1.6251,0.3832,0.0,280,2011-01-03,2024-12-08,3.157,0.4865,7.6926,7.6926,False,False,False,False,False,False,False
1,usa_NC_0032_0021,usa_NC_0032_0021,2010,2024,2010,2010_2024,15,9.0707,4.605,1.4676,0.3348,0.0,296,2010-02-01,2024-12-08,3.157,0.4865,5.9137,5.9137,False,False,False,False,False,False,False
1,usa_NC_0032_0021,usa_NC_0032_0021,2009,2024,2009,2009_2024,16,8.4086,4.493,1.4162,0.3128,0.0,302,2009-03-18,2024-12-08,3.157,0.4865,5.2516,5.2516,False,False,False,False,False,False,False
1,usa_NC_0032_0021,usa_NC_0032_0021,2008,2024,2008,2008_2024,17,6.745,16.097,1.2437,0.2624,0.0,322,2008-01-27,2024-12-08,3.157,0.4865,3.588,3.588,False,False,False,False,False,False,False
1,usa_NC_0032_0021,usa_NC_0032_0021,2007,2024,2007,2007_2024,18,6.2434,16.046,1.18,0.2483,0.0,330,2007-01-24,2024-12-08,3.157,0.4865,3.0864,3.0864,False,False,False,False,False,False,False
1,usa_NC_0032_0021,usa_NC_0032_0021,2006,2024,2006,2006_2024,19,5.7489,17.07,1.0936,0.2398,0.0,341,2006-02-06,2024-12-08,3.157,0.4865,2.5919,2.5919,False,False,False,False,False,False,False
1,usa_NC_0032_0021,usa_NC_0032_0021,2005,2024,2005,2005_2024,20,5.2739,18.158,0.9995,0.2343,0.0,354,2005-01-18,2024-12-08,3.157,0.4865,2.1169,2.1169,False,False,False,False,False,False,False
1,usa_NC_0032_0021,usa_NC_0032_0021,2004,2024,2004,2004_2024,21,4.5615,23.984,0.8921,0.2141,0.0,373,2004-01-08,2024-12-08,3.157,0.4865,1.4045,1.4045,False,False,False,True,False,False,False
1,usa_NC_0032_0021,usa_NC_0032_0021,2003,2024,2003,2003_2024,22,4.1181,26.749,0.8277,0.1991,0.0,387,2003-01-05,2024-12-08,3.157,0.4865,0.9611,0.9611,False,False,False,True,False,True,True
1,usa_NC_0032_0021,usa_NC_0032_0021,2002,2024,2002,2002_2024,23,3.8463,27.395,0.7227,0.2107,0.0,412,2002-01-10,2024-12-08,3.157,0.4865,0.6893,0.6893,False,False,False,True,False,True,True
1,usa_NC_0032_0021,usa_NC_0032_0021,2001,2024,2001,2001_2024,24,3.672,26.903,0.6482,0.2226,0.0,435,2001-01-31,2024-12-08,3.157,0.4865,0.515,0.515,False,False,True,True,False,True,True
1,usa_NC_0032_0021,usa_NC_0032_0021,2000,2024,2000,2000_2024,25,3.6069,24.185,0.5705,0.25,0.0,465,2000-01-06,2024-12-08,3.157,0.4865,0.4499,0.4499,True,False,True,True,True,True,True
1,usa_NC_0032_0021,usa_NC_0032_0021,1999,2024,1999,1999_2024,26,3.5118,22.994,0.5314,0.2592,0.0,484,1999-03-07,2024-12-08,3.157,0.4865,0.3548,0.3548,True,False,True,True,True,True,True
1,usa_NC_0032_0021,usa_NC_0032_0021,1998,2024,1998,1998_2024,27,3.4385,20.601,0.514,0.2603,0.0,493,1998-01-31,2024-12-08,3.157,0.4865,0.2815,0.2815,True,False,True,True,True,True,True
1,usa_NC_0032_0021,usa_NC_0032_0021,1997,2024,1997,1997_2024,28,3.374,18.308,0.5068,0.2569,0.0,497,1997-01-12,2024-12-08,3.157,0.4865,0.217,0.217,True,True,True,True,True,True,True
1,usa_NC_0032_0021,usa_NC_0032_0021,1996,2024,1996,1996_2024,29,3.157,19.646,0.4865,0.2427,0.0,509,1996-01-26,2024-12-08,3.157,0.4865,0.0,0.0,True,True,True,True,True,True,True
1,usa_NC_0032_0022,usa_NC_0032_0022,2020,2024,2020,2020_2024,5,51.4994,-23.922,3.9055,0.8221,0.0,149,2020-01-28,2024-12-08,3.1842,0.4598,48.3152,48.3152,False,False,False,False,False,False,False
1,usa_NC_0032_0022,usa_NC_0032_0022,2019,2024,2019,2019_2024,6,42.392,-36.248,3.3833,0.7908,0.0,164,2019-01-25,2024-12-08,3.1842,0.4598,39.2078,39.2078,False,False,False,False,False,False,False
1,usa_NC_0032_0022,usa_NC_0032_0022,2018,2024,2018,2018_2024,7,34.5308,-36.843,2.8782,0.7569,0.0,182,2018-02-07,2024-12-08,3.1842,0.4598,31.3466,31.3466,False,False,False,False,False,False,False
1,usa_NC_0032_0022,usa_NC_0032_0022,2017,2024,2017,2017_2024,8,27.853,-32.906,2.4018,0.7213,0.0,204,2017-01-27,2024-12-08,3.1842,0.4598,24.6688,24.6688,False,False,False,False,False,False,False
1,usa_NC_0032_0022,usa_NC_0032_0022,2016,2024,2016,2016_2024,9,23.2709,-31.985,2.1088,0.6815,0.0,223,2016-01-02,2024-12-08,3.1842,0.4598,20.0867,20.0867,False,False,False,False,False,False,False
1,usa_NC_0032_0022,usa_NC_0032_0022,2015,2024,2015,2015_2024,10,20.725,-33.627,1.9971,0.6431,0.0,234,2015-02-15,2024-12-08,3.1842,0.4598,17.5408,17.5408,False,False,False,False,False,False,False
1,usa_NC_0032_0022,usa_NC_0032_0022,2014,2024,2014,2014_2024,11,17.0685,-26.129,1.8372,0.5735,0.0,251,2014-01-12,2024-12-08,3.1842,0.4598,13.8843,13.8843,False,False,False,False,False,False,False
1,usa_NC_0032_0022,usa_NC_0032_0022,2013,2024,2013,2013_2024,12,14.2929,-17.426,1.691,0.511,0.0,267,2013-02-01,2024-12-08,3.1842,0.4598,11.1087,11.1087,False,False,False,False,False,False,False
1,usa_NC_0032_0022,usa_NC_0032_0022,2012,2024,2012,2012_2024,13,12.7375,-17.338,1.6398,0.4614,0.0,275,2012-01-14,2024-12-08,3.1842,0.4598,9.5533,9.5533,False,False,False,False,False,False,False
1,usa_NC_0032_0022,usa_NC_0032_0022,2011,2024,2011,2011_2024,14,10.4558,-6.374,1.4955,0.3959,0.0,291,2011-01-03,2024-12-08,3.1842,0.4598,7.2716,7.2716,False,False,False,False,False,False,False
1,usa_NC_0032_0022,usa_NC_0032_0022,2010,2024,2010,2010_2024,15,8.7647,3.018,1.3595,0.3454,0.0,307,2010-02-01,2024-12-08,3.1842,0.4598,5.5805,5.5805,False,False,False,False,False,False,False
1,usa_NC_0032_0022,usa_NC_0032_0022,2009,2024,2009,2009_2024,16,8.0488,3.848,1.3062,0.3203,0.0,314,2009-03-18,2024-12-08,3.1842,0.4598,4.8646,4.8646,False,False,False,False,False,False,False
1,usa_NC_0032_0022,usa_NC_0032_0022,2008,2024,2008,2008_2024,17,6.4,15.777,1.1516,0.2641,0.0,335,2008-01-27,2024-12-08,3.1842,0.4598,3.2158,3.2158,False,False,False,False,False,False,False
1,usa_NC_0032_0022,usa_NC_0032_0022,2007,2024,2007,2007_2024,18,5.9075,15.99,1.0801,0.2523,0.0,345,2007-01-24,2024-12-08,3.1842,0.4598,2.7233,2.7233,False,False,False,False,False,False,False
1,usa_NC_0032_0022,usa_NC_0032_0022,2006,2024,2006,2006_2024,19,5.4634,16.647,1.0065,0.2435,0.0,356,2006-02-06,2024-12-08,3.1842,0.4598,2.2792,2.2792,False,False,False,False,False,False,False
1,usa_NC_0032_0022,usa_NC_0032_0022,2005,2024,2005,2005_2024,20,5.029,17.445,0.9183,0.2396,0.0,370,2005-01-18,2024-12-08,3.1842,0.4598,1.8448,1.8448,False,False,False,False,False,False,False
1,usa_NC_0032_0022,usa_NC_0032_0022,2004,2024,2004,2004_2024,21,4.4028,22.189,0.8294,0.2201,0.0,388,2004-01-08,2024-12-08,3.1842,0.4598,1.2186,1.2186,False,False,False,True,False,False,True
1,usa_NC_0032_0022,usa_NC_0032_0022,2003,2024,2003,2003_2024,22,4.0624,23.416,0.7781,0.2093,0.0,400,2003-01-05,2024-12-08,3.1842,0.4598,0.8782,0.8782,False,False,False,True,False,True,True
1,usa_NC_0032_0022,usa_NC_0032_0022,2002,2024,2002,2002_2024,23,3.8021,23.935,0.6807,0.2218,0.0,425,2002-01-10,2024-12-08,3.1842,0.4598,0.6179,0.6179,False,False,True,True,False,True,True
1,usa_NC_0032_0022,usa_NC_0032_0022,2001,2024,2001,2001_2024,24,3.6249,23.543,0.6108,0.2337,0.0,448,2001-01-31,2024-12-08,3.1842,0.4598,0.4407,0.4407,True,False,True,True,True,True,True
1,usa_NC_0032_0022,usa_NC_0032_0022,2000,2024,2000,2000_2024,25,3.6142,19.863,0.538,0.2679,0.0,478,2000-01-06,2024-12-08,3.1842,0.4598,0.43,0.43,True,False,True,True,True,True,True
1,usa_NC_0032_0022,usa_NC_0032_0022,1999,2024,1999,1999_2024,26,3.5434,18.205,0.5012,0.2805,0.0,497,1999-03-07,2024-12-08,3.1842,0.4598,0.3592,0.3592,True,False,True,True,True,True,True
1,usa_NC_0032_0022,usa_NC_0032_0022,1998,2024,1998,1998_2024,27,3.4652,15.882,0.4851,0.281,0.0,506,1998-01-31,2024-12-08,3.1842,0.4598,0.281,0.281,True,False,True,True,True,True,True
1,usa_NC_0032_0022,usa_NC_0032_0022,1997,2024,1997,1997_2024,28,3.3928,13.73,0.4788,0.2762,0.0,510,1997-01-12,2024-12-08,3.1842,0.4598,0.2086,0.2086,True,True,True,True,True,True,True
1,usa_NC_0032_0022,usa_NC_0032_0022,1996,2024,1996,1996_2024,29,3.1842,14.896,0.4598,0.2625,0.0,522,1996-01-26,2024-12-08,3.1842,0.4598,0.0,0.0,True,True,True,True,True,True,True
1,usa_NC_0032_0023,usa_NC_0032_0023,2020,2024,2020,2020_2024,5,45.78,-10.362,3.7665,0.8003,0.0,146,2020-01-28,2024-12-08,2.8737,0.4205,42.9063,42.9063,False,False,False,False,False,False,False
1,usa_NC_0032_0023,usa_NC_0032_0023,2019,2024,2019,2019_2024,6,38.2459,-24.222,3.1211,0.7865,0.0,161,2019-01-25,2024-12-08,2.8737,0.4205,35.3722,35.3722,False,False,False,False,False,False,False
1,usa_NC_0032_0023,usa_NC_0032_0023,2018,2024,2018,2018_2024,7,30.6164,-22.524,2.6228,0.7488,0.0,180,2018-02-07,2024-12-08,2.8737,0.4205,27.7427,27.7427,False,False,False,False,False,False,False
1,usa_NC_0032_0023,usa_NC_0032_0023,2017,2024,2017,2017_2024,8,24.9665,-20.982,2.1755,0.7192,0.0,202,2017-01-27,2024-12-08,2.8737,0.4205,22.0928,22.0928,False,False,False,False,False,False,False
1,usa_NC_0032_0023,usa_NC_0032_0023,2016,2024,2016,2016_2024,9,21.0152,-21.501,1.9186,0.6813,0.0,220,2016-01-02,2024-12-08,2.8737,0.4205,18.1415,18.1415,False,False,False,False,False,False,False
1,usa_NC_0032_0023,usa_NC_0032_0023,2015,2024,2015,2015_2024,10,18.6646,-23.169,1.8129,0.6425,0.0,231,2015-02-07,2024-12-08,2.8737,0.4205,15.7909,15.7909,False,False,False,False,False,False,False
1,usa_NC_0032_0023,usa_NC_0032_0023,2014,2024,2014,2014_2024,11,15.293,-15.581,1.6691,0.5697,0.0,248,2014-01-12,2024-12-08,2.8737,0.4205,12.4193,12.4193,False,False,False,False,False,False,False
1,usa_NC_0032_0023,usa_NC_0032_0023,2013,2024,2013,2013_2024,12,13.0172,-9.829,1.5664,0.5083,0.0,261,2013-02-01,2024-12-08,2.8737,0.4205,10.1435,10.1435,False,False,False,False,False,False,False
1,usa_NC_0032_0023,usa_NC_0032_0023,2012,2024,2012,2012_2024,13,12.32,-14.289,1.5333,0.4876,0.0,265,2012-03-27,2024-12-08,2.8737,0.4205,9.4463,9.4463,False,False,False,False,False,False,False
1,usa_NC_0032_0023,usa_NC_0032_0023,2011,2024,2011,2011_2024,14,9.8866,-3.839,1.4187,0.4045,0.0,279,2011-01-03,2024-12-08,2.8737,0.4205,7.0129,7.0129,False,False,False,False,False,False,False
1,usa_NC_0032_0023,usa_NC_0032_0023,2010,2024,2010,2010_2024,15,7.968,8.632,1.2854,0.3369,0.0,295,2010-02-01,2024-12-08,2.8737,0.4205,5.0943,5.0943,False,False,False,False,False,False,False
1,usa_NC_0032_0023,usa_NC_0032_0023,2009,2024,2009,2009_2024,16,7.4168,8.209,1.246,0.3153,0.0,300,2009-03-18,2024-12-08,2.8737,0.4205,4.5431,4.5431,False,False,False,False,False,False,False
1,usa_NC_0032_0023,usa_NC_0032_0023,2008,2024,2008,2008_2024,17,5.5004,24.352,1.0864,0.2367,0.0,322,2008-01-27,2024-12-08,2.8737,0.4205,2.6267,2.6267,False,False,False,False,False,False,False
1,usa_NC_0032_0023,usa_NC_0032_0023,2007,2024,2007,2007_2024,18,5.0918,24.359,1.0115,0.2291,0.0,332,2007-01-24,2024-12-08,2.8737,0.4205,2.2181,2.2181,False,False,False,False,False,False,False
1,usa_NC_0032_0023,usa_NC_0032_0023,2006,2024,2006,2006_2024,19,4.6588,25.666,0.9319,0.2204,0.0,344,2006-02-06,2024-12-08,2.8737,0.4205,1.7851,1.7851,False,False,False,False,False,False,False
1,usa_NC_0032_0023,usa_NC_0032_0023,2005,2024,2005,2005_2024,20,4.2643,26.731,0.8421,0.2174,0.0,359,2005-01-18,2024-12-08,2.8737,0.4205,1.3906,1.3906,False,False,False,False,False,False,False
1,usa_NC_0032_0023,usa_NC_0032_0023,2004,2024,2004,2004_2024,21,3.7095,31.162,0.7652,0.1954,0.0,376,2004-01-08,2024-12-08,2.8737,0.4205,0.8358,0.8358,False,False,False,True,False,True,True
1,usa_NC_0032_0023,usa_NC_0032_0023,2003,2024,2003,2003_2024,22,3.4224,32.217,0.716,0.1862,0.0,388,2003-01-05,2024-12-08,2.8737,0.4205,0.5487,0.5487,False,False,True,True,False,True,True
1,usa_NC_0032_0023,usa_NC_0032_0023,2002,2024,2002,2002_2024,23,3.2714,31.486,0.6247,0.205,0.0,413,2002-01-10,2024-12-08,2.8737,0.4205,0.3977,0.3977,True,False,True,True,True,True,True
1,usa_NC_0032_0023,usa_NC_0032_0023,2001,2024,2001,2001_2024,24,3.1233,31.142,0.5622,0.2159,0.0,435,2001-02-08,2024-12-08,2.8737,0.4205,0.2496,0.2496,True,True,True,True,True,True,True
1,usa_NC_0032_0023,usa_NC_0032_0023,2000,2024,2000,2000_2024,25,3.2029,26.239,0.4926,0.2603,0.0,466,2000-01-06,2024-12-08,2.8737,0.4205,0.3292,0.3292,True,False,True,True,True,True,True
1,usa_NC_0032_0023,usa_NC_0032_0023,1999,2024,1999,1999_2024,26,3.1965,23.682,0.4586,0.2798,0.0,485,1999-03-07,2024-12-08,2.8737,0.4205,0.3228,0.3228,True,False,True,True,True,True,True
1,usa_NC_0032_0023,usa_NC_0032_0023,1998,2024,1998,1998_2024,27,3.1291,21.525,0.4437,0.2807,0.0,494,1998-01-31,2024-12-08,2.8737,0.4205,0.2554,0.2554,True,False,True,True,True,True,True
1,usa_NC_0032_0023,usa_NC_0032_0023,1997,2024,1997,1997_2024,28,3.0593,19.673,0.4382,0.2751,0.0,498,1997-01-12,2024-12-08,2.8737,0.4205,0.1856,0.1856,True,True,True,True,True,True,True
1,usa_NC_0032_0023,usa_NC_0032_0023,1996,2024,1996,1996_2024,29,2.8737,20.672,0.4205,0.2619,0.0,510,1996-01-26,2024-12-08,2.8737,0.4205,0.0,0.0,True,True,True,True,True,True,True
1,usa_NC_0032_0024,usa_NC_0032_0024,2020,2024,2020,2020_2024,5,41.4242,11.916,3.3447,0.8052,0.0,147,2020-01-28,2024-12-08,2.8488,0.3913,38.5754,38.5754,False,False,False,False,False,False,False
1,usa_NC_0032_0024,usa_NC_0032_0024,2019,2024,2019,2019_2024,6,34.7325,-1.153,2.6932,0.8001,0.0,164,2019-01-25,2024-12-08,2.8488,0.3913,31.8837,31.8837,False,False,False,False,False,False,False
1,usa_NC_0032_0024,usa_NC_0032_0024,2018,2024,2018,2018_2024,7,28.4509,-2.875,2.3269,0.7638,0.0,182,2018-02-07,2024-12-08,2.8488,0.3913,25.6021,25.6021,False,False,False,False,False,False,False
1,usa_NC_0032_0024,usa_NC_0032_0024,2017,2024,2017,2017_2024,8,23.6748,-4.205,1.9694,0.7375,0.0,202,2017-01-27,2024-12-08,2.8488,0.3913,20.826,20.826,False,False,False,False,False,False,False
1,usa_NC_0032_0024,usa_NC_0032_0024,2016,2024,2016,2016_2024,9,19.74,-3.391,1.7391,0.6956,0.0,221,2016-01-02,2024-12-08,2.8488,0.3913,16.8912,16.8912,False,False,False,False,False,False,False
1,usa_NC_0032_0024,usa_NC_0032_0024,2015,2024,2015,2015_2024,10,17.2426,-2.798,1.6353,0.6504,0.0,234,2015-02-07,2024-12-08,2.8488,0.3913,14.3938,14.3938,False,False,False,False,False,False,False
1,usa_NC_0032_0024,usa_NC_0032_0024,2014,2024,2014,2014_2024,11,14.1796,3.414,1.5161,0.5768,0.0,251,2014-01-03,2024-12-08,2.8488,0.3913,11.3308,11.3308,False,False,False,False,False,False,False
1,usa_NC_0032_0024,usa_NC_0032_0024,2013,2024,2013,2013_2024,12,12.0057,9.661,1.4221,0.5123,0.0,265,2013-02-01,2024-12-08,2.8488,0.3913,9.1569,9.1569,False,False,False,False,False,False,False
1,usa_NC_0032_0024,usa_NC_0032_0024,2012,2024,2012,2012_2024,13,10.7819,8.848,1.3869,0.4646,0.0,272,2012-01-14,2024-12-08,2.8488,0.3913,7.9331,7.9331,False,False,False,False,False,False,False
1,usa_NC_0032_0024,usa_NC_0032_0024,2011,2024,2011,2011_2024,14,8.784,18.726,1.2742,0.3925,0.0,287,2011-01-03,2024-12-08,2.8488,0.3913,5.9352,5.9352,False,False,False,False,False,False,False
1,usa_NC_0032_0024,usa_NC_0032_0024,2010,2024,2010,2010_2024,15,7.224,28.117,1.1591,0.3332,0.0,303,2010-02-01,2024-12-08,2.8488,0.3913,4.3752,4.3752,False,False,False,False,False,False,False
1,usa_NC_0032_0024,usa_NC_0032_0024,2009,2024,2009,2009_2024,16,6.7427,27.49,1.1268,0.3118,0.0,308,2009-03-18,2024-12-08,2.8488,0.3913,3.8939,3.8939,False,False,False,False,False,False,False
1,usa_NC_0032_0024,usa_NC_0032_0024,2008,2024,2008,2008_2024,17,5.1076,40.685,1.003,0.2354,0.0,328,2008-01-27,2024-12-08,2.8488,0.3913,2.2588,2.2588,False,False,False,False,False,False,False
1,usa_NC_0032_0024,usa_NC_0032_0024,2007,2024,2007,2007_2024,18,4.7705,40.102,0.9335,0.2312,0.0,338,2007-01-24,2024-12-08,2.8488,0.3913,1.9217,1.9217,False,False,False,False,False,False,False
1,usa_NC_0032_0024,usa_NC_0032_0024,2006,2024,2006,2006_2024,19,4.3584,41.396,0.8611,0.2216,0.0,350,2006-02-06,2024-12-08,2.8488,0.3913,1.5096,1.5096,False,False,False,False,False,False,False
1,usa_NC_0032_0024,usa_NC_0032_0024,2005,2024,2005,2005_2024,20,4.1001,40.711,0.7871,0.2252,0.0,363,2005-01-18,2024-12-08,2.8488,0.3913,1.2513,1.2513,False,False,False,False,False,False,False
1,usa_NC_0032_0024,usa_NC_0032_0024,2004,2024,2004,2004_2024,21,3.5573,45.096,0.7143,0.2024,0.0,380,2004-01-08,2024-12-08,2.8488,0.3913,0.7085,0.7085,False,False,False,True,False,True,True
1,usa_NC_0032_0024,usa_NC_0032_0024,2003,2024,2003,2003_2024,22,3.2974,45.841,0.6671,0.195,0.0,392,2003-01-05,2024-12-08,2.8488,0.3913,0.4486,0.4486,False,False,True,True,True,True,True
1,usa_NC_0032_0024,usa_NC_0032_0024,2002,2024,2002,2002_2024,23,3.1886,44.494,0.5803,0.2194,0.0,417,2002-01-10,2024-12-08,2.8488,0.3913,0.3398,0.3398,True,False,True,True,True,True,True
1,usa_NC_0032_0024,usa_NC_0032_0024,2001,2024,2001,2001_2024,24,3.0407,44.218,0.5221,0.2307,0.0,439,2001-02-08,2024-12-08,2.8488,0.3913,0.1919,0.1919,True,True,True,True,True,True,True
1,usa_NC_0032_0024,usa_NC_0032_0024,2000,2024,2000,2000_2024,25,3.1517,38.818,0.4573,0.2815,0.0,470,2000-01-06,2024-12-08,2.8488,0.3913,0.3029,0.3029,True,False,True,True,True,True,True
1,usa_NC_0032_0024,usa_NC_0032_0024,1999,2024,1999,1999_2024,26,3.1689,35.847,0.426,0.3049,0.0,489,1999-03-07,2024-12-08,2.8488,0.3913,0.3201,0.3201,True,False,True,True,True,True,True
1,usa_NC_0032_0024,usa_NC_0032_0024,1998,2024,1998,1998_2024,27,3.1072,33.607,0.4121,0.3068,0.0,498,1998-01-31,2024-12-08,2.8488,0.3913,0.2584,0.2584,True,False,True,True,True,True,True
1,usa_NC_0032_0024,usa_NC_0032_0024,1997,2024,1997,1997_2024,28,3.0415,31.694,0.4069,0.3014,0.0,502,1997-01-12,2024-12-08,2.8488,0.3913,0.1927,0.1927,True,True,True,True,True,True,True
1,usa_NC_0032_0024,usa_NC_0032_0024,1996,2024,1996,1996_2024,29,2.8488,32.866,0.3913,0.2855,0.0,514,1996-01-26,2024-12-08,2.8488,0.3913,0.0,0.0,True,True,True,True,True,True,True
1,usa_NC_0032_0025,usa_NC_0032_0025,2020,2024,2020,2020_2024,5,36.7338,-0.844,3.0515,0.7949,0.0,148,2020-01-28,2024-12-01,2.7908,0.3518,33.943,33.943,False,False,False,False,False,False,False
1,usa_NC_0032_0025,usa_NC_0032_0025,2019,2024,2019,2019_2024,6,30.8995,-12.791,2.4273,0.7949,0.0,165,2019-01-25,2024-12-01,2.7908,0.3518,28.1087,28.1087,False,False,False,False,False,False,False
1,usa_NC_0032_0025,usa_NC_0032_0025,2018,2024,2018,2018_2024,7,25.7134,-16.234,2.0752,0.7686,0.0,182,2018-02-07,2024-12-01,2.7908,0.3518,22.9226,22.9226,False,False,False,False,False,False,False
1,usa_NC_0032_0025,usa_NC_0032_0025,2017,2024,2017,2017_2024,8,21.2394,-16.373,1.7286,0.7449,0.0,203,2017-01-27,2024-12-01,2.7908,0.3518,18.4486,18.4486,False,False,False,False,False,False,False
1,usa_NC_0032_0025,usa_NC_0032_0025,2016,2024,2016,2016_2024,9,18.051,-17.815,1.5351,0.7104,0.0,221,2016-01-02,2024-12-01,2.7908,0.3518,15.2602,15.2602,False,False,False,False,False,False,False
1,usa_NC_0032_0025,usa_NC_0032_0025,2015,2024,2015,2015_2024,10,15.5819,-15.815,1.4453,0.6594,0.0,235,2015-02-07,2024-12-01,2.7908,0.3518,12.7911,12.7911,False,False,False,False,False,False,False
1,usa_NC_0032_0025,usa_NC_0032_0025,2014,2024,2014,2014_2024,11,13.009,-11.691,1.335,0.5957,0.0,252,2014-01-03,2024-12-01,2.7908,0.3518,10.2182,10.2182,False,False,False,False,False,False,False
1,usa_NC_0032_0025,usa_NC_0032_0025,2013,2024,2013,2013_2024,12,10.9966,-5.729,1.2493,0.5313,0.0,267,2013-02-01,2024-12-01,2.7908,0.3518,8.2058,8.2058,False,False,False,False,False,False,False
1,usa_NC_0032_0025,usa_NC_0032_0025,2012,2024,2012,2012_2024,13,10.051,-8.13,1.2102,0.4957,0.0,274,2012-01-14,2024-12-01,2.7908,0.3518,7.2602,7.2602,False,False,False,False,False,False,False
1,usa_NC_0032_0025,usa_NC_0032_0025,2011,2024,2011,2011_2024,14,8.0835,2.221,1.1075,0.4166,0.0,291,2011-01-03,2024-12-01,2.7908,0.3518,5.2927,5.2927,False,False,False,False,False,False,False
1,usa_NC_0032_0025,usa_NC_0032_0025,2010,2024,2010,2010_2024,15,6.7768,9.434,1.0311,0.3557,0.0,305,2010-02-01,2024-12-01,2.7908,0.3518,3.986,3.986,False,False,False,False,False,False,False
1,usa_NC_0032_0025,usa_NC_0032_0025,2009,2024,2009,2009_2024,16,6.4076,7.874,1.0098,0.3368,0.0,309,2009-03-18,2024-12-01,2.7908,0.3518,3.6168,3.6168,False,False,False,False,False,False,False
1,usa_NC_0032_0025,usa_NC_0032_0025,2008,2024,2008,2008_2024,17,4.9304,19.468,0.9076,0.2594,0.0,328,2008-01-27,2024-12-01,2.7908,0.3518,2.1396,2.1396,False,False,False,False,False,False,False
1,usa_NC_0032_0025,usa_NC_0032_0025,2007,2024,2007,2007_2024,18,4.5067,20.258,0.8428,0.2472,0.0,339,2007-01-24,2024-12-01,2.7908,0.3518,1.7159,1.7159,False,False,False,False,False,False,False
1,usa_NC_0032_0025,usa_NC_0032_0025,2006,2024,2006,2006_2024,19,4.1238,21.393,0.777,0.2379,0.0,351,2006-02-06,2024-12-01,2.7908,0.3518,1.333,1.333,False,False,False,False,False,False,False
1,usa_NC_0032_0025,usa_NC_0032_0025,2005,2024,2005,2005_2024,20,3.8192,21.656,0.6981,0.2408,0.0,367,2005-01-18,2024-12-01,2.7908,0.3518,1.0284,1.0284,False,False,False,True,False,False,True
1,usa_NC_0032_0025,usa_NC_0032_0025,2004,2024,2004,2004_2024,21,3.3385,25.354,0.6369,0.2176,0.0,384,2004-01-08,2024-12-01,2.7908,0.3518,0.5477,0.5477,False,False,True,True,False,True,True
1,usa_NC_0032_0025,usa_NC_0032_0025,2003,2024,2003,2003_2024,22,3.1594,24.977,0.5982,0.2153,0.0,395,2003-01-05,2024-12-01,2.7908,0.3518,0.3686,0.3686,False,False,True,True,True,True,True
1,usa_NC_0032_0025,usa_NC_0032_0025,2002,2024,2002,2002_2024,23,3.0653,23.512,0.5188,0.2435,0.0,421,2002-01-10,2024-12-01,2.7908,0.3518,0.2745,0.2745,True,False,True,True,True,True,True
