year,domain,profile,true_seaward_cell,model_start_cell,error_m,overlaps_real_road
1984,9,0,48,46,-20.0,False
1984,9,1,48,46,-20.0,False
1984,9,2,48,46,-20.0,False
1984,9,3,47,45,-20.0,False
1984,9,4,47,45,-20.0,False
1984,9,5,47,46,-10.0,True
1984,9,6,47,46,-10.0,True
1984,9,7,47,46,-10.0,True
1984,9,8,47,46,-10.0,True
1984,9,9,47,46,-10.0,True
1984,9,10,46,46,0.0,True
1984,9,11,46,46,0.0,True
1984,9,12,46,46,0.0,True
1984,9,13,46,45,-10.0,True
1984,9,14,46,45,-10.0,True
1984,9,15,46,45,-10.0,True
1984,9,16,45,45,0.0,True
1984,9,17,45,44,-10.0,True
1984,9,18,45,44,-10.0,True
1984,9,19,45,44,-10.0,True
1984,9,20,45,44,-10.0,True
1984,9,21,45,44,-10.0,True
1984,9,22,44,44,0.0,True
1984,9,23,44,44,0.0,True
1984,9,24,44,44,0.0,True
1984,9,25,44,44,0.0,True
1984,9,26,44,44,0.0,True
1984,9,27,44,43,-10.0,True
1984,9,28,43,43,0.0,True
1984,9,29,43,43,0.0,True
1984,9,30,43,43,0.0,True
1984,9,31,43,43,0.0,True
1984,9,32,43,43,0.0,True
1984,9,33,42,42,0.0,True
1984,9,34,42,42,0.0,True
1984,9,35,42,42,0.0,True
1984,9,36,42,42,0.0,True
1984,9,37,42,42,0.0,True
1984,9,38,41,42,10.0,True
1984,9,39,41,42,10.0,True
1984,9,40,41,42,10.0,True
1984,9,41,41,42,10.0,True
1984,9,42,41,42,10.0,True
1984,9,43,41,41,0.0,True
1984,9,44,40,41,10.0,True
1984,9,45,40,41,10.0,True
1984,9,46,40,41,10.0,True
1984,9,47,40,41,10.0,True
1984,9,48,40,41,10.0,True
1984,9,49,40,41,10.0,True
1984,10,0,56,58,20.0,False
1984,10,1,55,58,30.0,False
1984,10,2,55,58,30.0,False
1984,10,3,55,58,30.0,False
1984,10,4,55,57,20.0,False
1984,10,5,55,57,20.0,False
1984,10,6,55,57,20.0,False
1984,10,7,54,57,30.0,False
1984,10,8,54,57,30.0,False
1984,10,9,54,57,30.0,False
1984,10,10,54,57,30.0,False
1984,10,11,54,57,30.0,False
1984,10,12,53,57,40.0,False
1984,10,13,53,57,40.0,False
1984,10,14,53,57,40.0,False
1984,10,15,53,56,30.0,False
1984,10,16,53,56,30.0,False
1984,10,17,53,56,30.0,False
1984,10,18,52,56,40.0,False
1984,10,19,52,56,40.0,False
1984,10,20,52,56,40.0,False
1984,10,21,52,56,40.0,False
1984,10,22,52,55,30.0,False
1984,10,23,52,55,30.0,False
1984,10,24,51,55,40.0,False
1984,10,25,51,55,40.0,False
1984,10,26,51,55,40.0,False
1984,10,27,51,55,40.0,False
1984,10,28,51,55,40.0,False
1984,10,29,51,55,40.0,False
1984,10,30,50,51,10.0,True
1984,10,31,50,51,10.0,True
1984,10,32,50,51,10.0,True
1984,10,33,50,51,10.0,True
1984,10,34,50,54,40.0,False
1984,10,35,49,53,40.0,False
1984,10,36,49,53,40.0,False
1984,10,37,49,53,40.0,False
1984,10,38,49,53,40.0,False
1984,10,39,49,53,40.0,False
1984,10,40,49,53,40.0,False
1984,10,41,48,53,50.0,False
1984,10,42,48,53,50.0,False
1984,10,43,48,53,50.0,False
1984,10,44,48,53,50.0,False
1984,10,45,48,52,40.0,False
1984,10,46,47,52,50.0,False
1984,10,47,47,52,50.0,False
1984,10,48,47,51,40.0,False
1984,10,49,47,51,40.0,False
1984,11,0,46,51,50.0,False
1984,11,1,46,51,50.0,False
1984,11,2,46,51,50.0,False
1984,11,3,45,51,60.0,False
1984,11,4,45,51,60.0,False
1984,11,5,45,51,60.0,False
1984,11,6,44,50,60.0,False
1984,11,7,44,50,60.0,False
1984,11,8,44,50,60.0,False
1984,11,9,43,50,70.0,False
1984,11,10,43,50,70.0,False
1984,11,11,43,50,70.0,False
1984,11,12,43,49,60.0,False
1984,11,13,42,49,70.0,False
1984,11,14,42,49,70.0,False
1984,11,15,42,49,70.0,False
1984,11,16,42,49,70.0,False
1984,11,17,42,49,70.0,False
1984,11,18,41,49,80.0,False
1984,11,19,41,49,80.0,False
1984,11,20,41,48,70.0,False
1984,11,21,41,48,70.0,False
1984,11,22,41,48,70.0,False
1984,11,23,41,48,70.0,False
1984,11,24,41,48,70.0,False
1984,11,25,41,48,70.0,False
1984,11,26,40,47,70.0,False
1984,11,27,40,47,70.0,False
1984,11,28,40,47,70.0,False
1984,11,29,40,47,70.0,False
1984,11,30,40,47,70.0,False
1984,11,31,40,47,70.0,False
1984,11,32,40,47,70.0,False
1984,11,33,40,46,60.0,False
1984,11,34,39,46,70.0,False
1984,11,35,39,46,70.0,False
1984,11,36,39,46,70.0,False
1984,11,37,39,46,70.0,False
1984,11,38,39,46,70.0,False
1984,11,39,39,46,70.0,False
1984,11,40,39,45,60.0,False
1984,11,41,39,45,60.0,False
1984,11,42,39,45,60.0,False
1984,11,43,38,45,70.0,False
1984,11,44,38,45,70.0,False
1984,11,45,38,45,70.0,False
1984,11,46,38,44,60.0,False
1984,11,47,38,44,60.0,False
1984,11,48,38,44,60.0,False
1984,11,49,38,44,60.0,False
1984,12,0,38,44,60.0,False
1984,12,1,37,44,70.0,False
1984,12,2,37,44,70.0,False
1984,12,3,37,43,60.0,False
1984,12,4,37,43,60.0,False
1984,12,5,37,43,60.0,False
1984,12,6,37,43,60.0,False
1984,12,7,37,43,60.0,False
1984,12,8,37,43,60.0,False
1984,12,9,36,42,60.0,False
1984,12,10,36,42,60.0,False
1984,12,11,36,42,60.0,False
1984,12,12,36,42,60.0,False
1984,12,13,36,42,60.0,False
1984,12,14,36,41,50.0,False
1984,12,15,36,41,50.0,False
1984,12,16,36,41,50.0,False
1984,12,17,35,41,60.0,False
1984,12,18,35,41,60.0,False
1984,12,19,35,40,50.0,False
1984,12,20,35,40,50.0,False
1984,12,21,35,40,50.0,False
1984,12,22,35,40,50.0,False
1984,12,23,35,40,50.0,False
1984,12,24,35,40,50.0,False
1984,12,25,35,39,40.0,False
1984,12,26,34,39,50.0,False
1984,12,27,34,39,50.0,False
1984,12,28,34,39,50.0,False
1984,12,29,34,39,50.0,False
1984,12,30,34,38,40.0,False
1984,12,31,34,38,40.0,False
1984,12,32,34,38,40.0,False
1984,12,33,34,38,40.0,False
1984,12,34,33,38,50.0,False
1984,12,35,33,38,50.0,False
1984,12,36,33,37,40.0,False
1984,12,37,33,37,40.0,False
1984,12,38,33,37,40.0,False
1984,12,39,33,37,40.0,False
1984,12,40,33,37,40.0,False
1984,12,41,33,36,30.0,False
1984,12,42,32,36,40.0,False
1984,12,43,32,36,40.0,False
1984,12,44,32,36,40.0,False
1984,12,45,32,36,40.0,False
1984,12,46,32,36,40.0,False
1984,12,47,32,35,30.0,False
1984,12,48,32,35,30.0,False
1984,12,49,32,35,30.0,False
1984,13,0,38,43,50.0,False
1984,13,1,38,43,50.0,False
1984,13,2,38,43,50.0,False
1984,13,3,38,42,40.0,False
1984,13,4,38,42,40.0,False
1984,13,5,38,42,40.0,False
1984,13,6,37,42,50.0,False
1984,13,7,37,42,50.0,False
1984,13,8,37,41,40.0,False
1984,13,9,37,41,40.0,False
1984,13,10,37,41,40.0,False
1984,13,11,37,41,40.0,False
1984,13,12,37,41,40.0,False
1984,13,13,37,40,30.0,False
1984,13,14,36,40,40.0,False
1984,13,15,36,40,40.0,False
1984,13,16,36,40,40.0,False
1984,13,17,36,40,40.0,False
1984,13,18,36,39,30.0,False
1984,13,19,36,39,30.0,False
1984,13,20,36,39,30.0,False
1984,13,21,36,39,30.0,False
1984,13,22,35,36,10.0,True
1984,13,23,35,36,10.0,True
1984,13,24,35,36,10.0,True
1984,13,25,35,38,30.0,False
1984,13,26,35,35,0.0,True
1984,13,27,35,35,0.0,True
1984,13,28,35,35,0.0,True
1984,13,29,35,35,0.0,True
1984,13,30,35,35,0.0,True
1984,13,31,34,34,0.0,True
1984,13,32,34,34,0.0,True
1984,13,33,34,34,0.0,True
1984,13,34,34,35,10.0,True
1984,13,35,34,35,10.0,True
1984,13,36,34,33,-10.0,True
1984,13,37,34,33,-10.0,True
1984,13,38,34,33,-10.0,True
1984,13,39,33,33,0.0,True
1984,13,40,33,32,-10.0,True
1984,13,41,33,32,-10.0,True
1984,13,42,33,32,-10.0,True
1984,13,43,33,32,-10.0,True
1984,13,44,33,32,-10.0,True
1984,13,45,33,31,-20.0,False
1984,13,46,33,31,-20.0,False
1984,13,47,33,31,-20.0,False
1984,13,48,32,31,-10.0,True
1984,13,49,32,31,-10.0,True
1984,14,0,48,48,0.0,True
1984,14,1,48,48,0.0,True
1984,14,2,47,48,10.0,True
1984,14,3,47,48,10.0,True
1984,14,4,47,48,10.0,True
1984,14,5,47,48,10.0,True
1984,14,6,47,47,0.0,True
1984,14,7,47,47,0.0,True
1984,14,8,47,47,0.0,True
1984,14,9,47,47,0.0,True
1984,14,10,46,47,10.0,True
1984,14,11,46,46,0.0,True
1984,14,12,46,46,0.0,True
1984,14,13,46,46,0.0,True
1984,14,14,46,46,0.0,True
1984,14,15,46,46,0.0,True
1984,14,16,46,45,-10.0,True
1984,14,17,46,45,-10.0,True
1984,14,18,45,45,0.0,True
1984,14,19,45,45,0.0,True
1984,14,20,45,45,0.0,True
1984,14,21,45,44,-10.0,True
1984,14,22,45,44,-10.0,True
1984,14,23,45,44,-10.0,True
1984,14,24,45,44,-10.0,True
1984,14,25,44,44,0.0,True
1984,14,26,44,44,0.0,True
1984,14,27,44,43,-10.0,True
1984,14,28,44,44,0.0,True
1984,14,29,44,42,-20.0,False
1984,14,30,44,42,-20.0,False
1984,14,31,44,42,-20.0,False
1984,14,32,44,42,-20.0,False
1984,14,33,43,42,-10.0,True
1984,14,34,43,42,-10.0,True
1984,14,35,43,42,-10.0,True
1984,14,36,43,42,-10.0,True
1984,14,37,43,43,0.0,True
1984,14,38,43,43,0.0,True
1984,14,39,43,41,-20.0,False
1984,14,40,43,41,-20.0,False
1984,14,41,42,42,0.0,True
1984,14,42,42,42,0.0,True
1984,14,43,42,40,-20.0,False
1984,14,44,42,40,-20.0,False
1984,14,45,42,40,-20.0,False
1984,14,46,42,40,-20.0,False
1984,14,47,42,40,-20.0,False
1984,14,48,42,39,-30.0,False
1984,14,49,41,39,-20.0,False
1984,15,0,61,62,10.0,True
1984,15,1,61,62,10.0,True
1984,15,2,61,62,10.0,True
1984,15,3,61,62,10.0,True
1984,15,4,61,62,10.0,True
1984,15,5,61,62,10.0,True
1984,15,6,60,62,20.0,True
1984,15,7,60,62,20.0,True
1984,15,8,60,61,10.0,True
1984,15,9,60,61,10.0,True
1984,15,10,60,61,10.0,True
1984,15,11,60,61,10.0,True
1984,15,12,60,61,10.0,True
1984,15,13,60,60,0.0,True
1984,15,14,59,60,10.0,True
1984,15,15,59,60,10.0,True
1984,15,16,59,60,10.0,True
1984,15,17,59,59,0.0,True
1984,15,18,59,59,0.0,True
1984,15,19,59,59,0.0,True
1984,15,20,59,59,0.0,True
1984,15,21,59,58,-10.0,True
1984,15,22,58,58,0.0,True
1984,15,23,58,58,0.0,True
1984,15,24,58,58,0.0,True
1984,15,25,58,58,0.0,True
1984,15,26,58,58,0.0,True
1984,15,27,58,57,-10.0,True
1984,15,28,58,57,-10.0,True
1984,15,29,57,57,0.0,True
1984,15,30,57,56,-10.0,True
1984,15,31,57,56,-10.0,True
1984,15,32,57,55,-20.0,False
1984,15,33,57,55,-20.0,False
1984,15,34,56,55,-10.0,True
1984,15,35,56,55,-10.0,True
1984,15,36,56,55,-10.0,True
1984,15,37,56,55,-10.0,True
1984,15,38,55,55,0.0,True
1984,15,39,55,55,0.0,True
1984,15,40,55,55,0.0,True
1984,15,41,55,55,0.0,True
1984,15,42,55,54,-10.0,True
1984,15,43,54,54,0.0,True
1984,15,44,54,54,0.0,True
1984,15,45,54,54,0.0,True
1984,15,46,53,54,10.0,True
1984,15,47,53,51,-20.0,False
1984,15,48,53,53,0.0,True
1984,15,49,53,53,0.0,True
1984,16,0,55,56,10.0,True
1984,16,1,55,56,10.0,True
1984,16,2,54,55,10.0,True
1984,16,3,54,55,10.0,True
1984,16,4,54,55,10.0,True
1984,16,5,54,55,10.0,True
1984,16,6,54,55,10.0,True
1984,16,7,53,54,10.0,True
1984,16,8,53,54,10.0,True
1984,16,9,53,54,10.0,True
1984,16,10,53,54,10.0,True
1984,16,11,53,54,10.0,True
1984,16,12,52,53,10.0,True
1984,16,13,52,53,10.0,True
1984,16,14,52,53,10.0,True
1984,16,15,52,53,10.0,True
1984,16,16,52,52,0.0,True
1984,16,17,52,52,0.0,True
1984,16,18,52,52,0.0,True
1984,16,19,52,52,0.0,True
1984,16,20,51,51,0.0,True
1984,16,21,51,51,0.0,True
1984,16,22,51,51,0.0,True
1984,16,23,51,51,0.0,True
1984,16,24,51,50,-10.0,True
1984,16,25,51,50,-10.0,True
1984,16,26,51,50,-10.0,True
1984,16,27,51,50,-10.0,True
1984,16,28,50,50,0.0,True
1984,16,29,50,49,-10.0,True
1984,16,30,50,49,-10.0,True
1984,16,31,50,49,-10.0,True
1984,16,32,50,49,-10.0,True
1984,16,33,50,49,-10.0,True
1984,16,34,50,49,-10.0,True
1984,16,35,50,49,-10.0,True
1984,16,36,49,48,-10.0,True
1984,16,37,49,48,-10.0,True
1984,16,38,49,48,-10.0,True
1984,16,39,49,48,-10.0,True
1984,16,40,49,48,-10.0,True
1984,16,41,49,47,-20.0,False
1984,16,42,49,47,-20.0,False
1984,16,43,49,47,-20.0,False
1984,16,44,48,47,-10.0,True
1984,16,45,48,47,-10.0,True
1984,16,46,48,47,-10.0,True
1984,16,47,48,46,-20.0,False
1984,16,48,48,46,-20.0,False
1984,16,49,48,46,-20.0,False
1984,17,0,58,59,10.0,True
1984,17,1,58,59,10.0,True
1984,17,2,58,59,10.0,True
1984,17,3,58,59,10.0,True
1984,17,4,58,59,10.0,True
1984,17,5,58,59,10.0,True
1984,17,6,58,59,10.0,True
1984,17,7,57,58,10.0,True
1984,17,8,57,58,10.0,True
1984,17,9,57,58,10.0,True
1984,17,10,57,58,10.0,True
1984,17,11,57,58,10.0,True
1984,17,12,57,57,0.0,True
1984,17,13,57,57,0.0,True
1984,17,14,57,57,0.0,True
1984,17,15,56,57,10.0,True
1984,17,16,56,57,10.0,True
1984,17,17,56,57,10.0,True
1984,17,18,56,56,0.0,True
1984,17,19,56,56,0.0,True
1984,17,20,56,56,0.0,True
1984,17,21,56,56,0.0,True
1984,17,22,56,56,0.0,True
1984,17,23,55,55,0.0,True
1984,17,24,55,55,0.0,True
1984,17,25,55,55,0.0,True
1984,17,26,55,55,0.0,True
1984,17,27,55,55,0.0,True
1984,17,28,55,55,0.0,True
1984,17,29,55,55,0.0,True
1984,17,30,55,55,0.0,True
1984,17,31,54,54,0.0,True
1984,17,32,54,54,0.0,True
1984,17,33,54,54,0.0,True
1984,17,34,54,54,0.0,True
1984,17,35,54,54,0.0,True
1984,17,36,54,53,-10.0,True
1984,17,37,54,53,-10.0,True
1984,17,38,54,53,-10.0,True
1984,17,39,53,53,0.0,True
1984,17,40,53,53,0.0,True
1984,17,41,53,53,0.0,True
1984,17,42,53,52,-10.0,True
1984,17,43,53,52,-10.0,True
1984,17,44,53,52,-10.0,True
1984,17,45,53,52,-10.0,True
1984,17,46,53,52,-10.0,True
1984,17,47,52,51,-10.0,True
1984,17,48,52,51,-10.0,True
1984,17,49,52,51,-10.0,True
1984,18,0,64,65,10.0,True
1984,18,1,63,65,20.0,True
1984,18,2,63,65,20.0,True
1984,18,3,63,64,10.0,True
1984,18,4,63,64,10.0,True
1984,18,5,63,64,10.0,True
1984,18,6,63,64,10.0,True
1984,18,7,63,63,0.0,True
1984,18,8,63,63,0.0,True
1984,18,9,62,63,10.0,True
1984,18,10,62,63,10.0,True
1984,18,11,62,63,10.0,True
1984,18,12,62,63,10.0,True
1984,18,13,62,63,10.0,True
1984,18,14,62,63,10.0,True
1984,18,15,62,62,0.0,True
1984,18,16,62,62,0.0,True
1984,18,17,62,62,0.0,True
1984,18,18,61,62,10.0,True
1984,18,19,61,63,20.0,True
1984,18,20,61,62,10.0,True
1984,18,21,61,62,10.0,True
1984,18,22,61,61,0.0,True
1984,18,23,61,61,0.0,True
1984,18,24,61,62,10.0,True
1984,18,25,61,62,10.0,True
1984,18,26,60,60,0.0,True
1984,18,27,60,60,0.0,True
1984,18,28,60,60,0.0,True
1984,18,29,60,60,0.0,True
1984,18,30,60,60,0.0,True
1984,18,31,60,60,0.0,True
1984,18,32,60,59,-10.0,True
1984,18,33,59,59,0.0,True
1984,18,34,59,59,0.0,True
1984,18,35,59,59,0.0,True
1984,18,36,59,59,0.0,True
1984,18,37,59,58,-10.0,True
1984,18,38,59,58,-10.0,True
1984,18,39,59,58,-10.0,True
1984,18,40,59,58,-10.0,True
1984,18,41,58,58,0.0,True
1984,18,42,58,58,0.0,True
1984,18,43,58,58,0.0,True
1984,18,44,58,57,-10.0,True
1984,18,45,58,57,-10.0,True
1984,18,46,58,57,-10.0,True
1984,18,47,58,57,-10.0,True
1984,18,48,58,57,-10.0,True
1984,18,49,57,57,0.0,True
1984,19,0,77,77,0.0,True
1984,19,1,77,77,0.0,True
1984,19,2,77,77,0.0,True
1984,19,3,77,77,0.0,True
1984,19,4,76,77,10.0,True
1984,19,5,76,76,0.0,True
1984,19,6,76,76,0.0,True
1984,19,7,76,76,0.0,True
1984,19,8,76,76,0.0,True
1984,19,9,76,75,-10.0,True
1984,19,10,76,75,-10.0,True
1984,19,11,76,75,-10.0,True
1984,19,12,75,75,0.0,True
1984,19,13,75,75,0.0,True
1984,19,14,75,75,0.0,True
1984,19,15,75,74,-10.0,True
1984,19,16,75,74,-10.0,True
1984,19,17,75,74,-10.0,True
1984,19,18,75,74,-10.0,True
1984,19,19,74,74,0.0,True
1984,19,20,74,73,-10.0,True
1984,19,21,74,73,-10.0,True
1984,19,22,74,74,0.0,True
1984,19,23,74,73,-10.0,True
1984,19,24,74,73,-10.0,True
1984,19,25,73,73,0.0,True
1984,19,26,73,73,0.0,True
1984,19,27,73,73,0.0,True
1984,19,28,73,72,-10.0,True
1984,19,29,72,73,10.0,True
1984,19,30,72,73,10.0,True
1984,19,31,72,73,10.0,True
1984,19,32,72,73,10.0,True
1984,19,33,71,72,10.0,True
1984,19,34,71,72,10.0,True
1984,19,35,71,72,10.0,True
1984,19,36,70,72,20.0,True
1984,19,37,70,71,10.0,True
1984,19,38,70,71,10.0,True
1984,19,39,69,71,20.0,True
1984,19,40,69,70,10.0,True
1984,19,41,69,70,10.0,True
1984,19,42,68,70,20.0,True
1984,19,43,68,71,30.0,False
1984,19,44,68,71,30.0,False
1984,19,45,67,70,30.0,False
1984,19,46,67,69,20.0,True
1984,19,47,67,69,20.0,False
1984,19,48,66,69,30.0,False
1984,19,49,66,70,40.0,False
1984,20,0,66,65,-10.0,True
1984,20,1,65,65,0.0,True
1984,20,2,65,65,0.0,True
1984,20,3,64,65,10.0,True
1984,20,4,64,65,10.0,True
1984,20,5,64,64,0.0,True
1984,20,6,63,64,10.0,True
1984,20,7,63,64,10.0,True
1984,20,8,63,64,10.0,True
1984,20,9,62,64,20.0,True
1984,20,10,62,64,20.0,True
1984,20,11,62,62,0.0,True
1984,20,12,62,63,10.0,True
1984,20,13,61,63,20.0,True
1984,20,14,61,61,0.0,True
1984,20,15,61,61,0.0,True
1984,20,16,61,61,0.0,True
1984,20,17,60,61,10.0,True
1984,20,18,60,61,10.0,True
1984,20,19,60,60,0.0,True
1984,20,20,60,60,0.0,True
1984,20,21,59,60,10.0,True
1984,20,22,59,60,10.0,True
1984,20,23,59,60,10.0,True
1984,20,24,59,59,0.0,True
1984,20,25,59,59,0.0,True
1984,20,26,59,59,0.0,True
1984,20,27,58,59,10.0,True
1984,20,28,58,59,10.0,True
1984,20,29,58,59,10.0,True
1984,20,30,58,58,0.0,True
1984,20,31,58,58,0.0,True
1984,20,32,58,58,0.0,True
1984,20,33,58,58,0.0,True
1984,20,34,58,58,0.0,True
1984,20,35,57,58,10.0,True
1984,20,36,57,57,0.0,True
1984,20,37,57,57,0.0,True
1984,20,38,57,57,0.0,True
1984,20,39,57,57,0.0,True
1984,20,40,57,57,0.0,True
1984,20,41,57,57,0.0,True
1984,20,42,57,57,0.0,True
1984,20,43,56,56,0.0,True
1984,20,44,56,56,0.0,True
1984,20,45,56,55,-10.0,True
1984,20,46,56,55,-10.0,True
1984,20,47,56,55,-10.0,True
1984,20,48,56,55,-10.0,True
1984,20,49,56,55,-10.0,True
1984,21,0,56,58,20.0,False
1984,21,1,55,58,30.0,False
1984,21,2,55,58,30.0,False
1984,21,3,55,57,20.0,False
1984,21,4,55,57,20.0,False
1984,21,5,55,57,20.0,False
1984,21,6,55,56,10.0,True
1984,21,7,55,56,10.0,True
1984,21,8,54,56,20.0,True
1984,21,9,54,55,10.0,True
1984,21,10,54,56,20.0,True
1984,21,11,54,55,10.0,True
1984,21,12,54,55,10.0,True
1984,21,13,54,55,10.0,True
1984,21,14,54,55,10.0,True
1984,21,15,54,55,10.0,True
1984,21,16,53,54,10.0,True
1984,21,17,53,54,10.0,True
1984,21,18,53,53,0.0,True
1984,21,19,53,53,0.0,True
1984,21,20,53,53,0.0,True
1984,21,21,53,53,0.0,True
1984,21,22,53,53,0.0,True
1984,21,23,53,53,0.0,True
1984,21,24,52,52,0.0,True
1984,21,25,52,52,0.0,True
1984,21,26,52,52,0.0,True
1984,21,27,52,51,-10.0,True
1984,21,28,52,51,-10.0,True
1984,21,29,52,51,-10.0,True
1984,21,30,52,51,-10.0,True
1984,21,31,52,51,-10.0,True
1984,21,32,52,50,-20.0,False
1984,21,33,51,50,-10.0,True
1984,21,34,51,50,-10.0,True
1984,21,35,51,49,-20.0,False
1984,21,36,51,49,-20.0,False
1984,21,37,51,49,-20.0,False
1984,21,38,51,49,-20.0,False
1984,21,39,51,49,-20.0,False
1984,21,40,51,48,-30.0,False
1984,21,41,50,48,-20.0,False
1984,21,42,50,48,-20.0,False
1984,21,43,50,47,-30.0,False
1984,21,44,50,47,-30.0,False
1984,21,45,50,47,-30.0,False
1984,21,46,50,46,-40.0,False
1984,21,47,50,46,-40.0,False
1984,21,48,50,46,-40.0,False
1984,21,49,49,46,-30.0,False
1984,22,0,49,51,20.0,True
1984,22,1,49,51,20.0,True
1984,22,2,49,51,20.0,False
1984,22,3,49,51,20.0,False
1984,22,4,49,50,10.0,True
1984,22,5,49,50,10.0,True
1984,22,6,49,50,10.0,True
1984,22,7,48,50,20.0,True
1984,22,8,48,49,10.0,True
1984,22,9,48,49,10.0,True
1984,22,10,48,49,10.0,True
1984,22,11,48,49,10.0,True
1984,22,12,48,48,0.0,True
1984,22,13,48,48,0.0,True
1984,22,14,48,48,0.0,True
1984,22,15,47,48,10.0,True
1984,22,16,47,48,10.0,True
1984,22,17,47,47,0.0,True
1984,22,18,47,47,0.0,True
1984,22,19,47,47,0.0,True
1984,22,20,47,47,0.0,True
1984,22,21,47,46,-10.0,True
1984,22,22,47,46,-10.0,True
1984,22,23,47,46,-10.0,True
1984,22,24,46,46,0.0,True
1984,22,25,46,45,-10.0,True
1984,22,26,46,45,-10.0,True
1984,22,27,46,45,-10.0,True
1984,22,28,46,45,-10.0,True
1984,22,29,46,44,-20.0,False
1984,22,30,46,44,-20.0,False
1984,22,31,46,44,-20.0,False
1984,22,32,45,43,-20.0,False
1984,22,33,45,43,-20.0,False
1984,22,34,45,43,-20.0,False
1984,22,35,45,43,-20.0,False
1984,22,36,45,43,-20.0,False
1984,22,37,45,42,-30.0,False
1984,22,38,45,42,-30.0,False
1984,22,39,45,42,-30.0,False
1984,22,40,44,42,-20.0,False
1984,22,41,44,45,10.0,True
1984,22,42,44,41,-30.0,False
1984,22,43,44,41,-30.0,False
1984,22,44,44,41,-30.0,False
1984,22,45,44,44,0.0,True
1984,22,46,44,40,-40.0,False
1984,22,47,44,40,-40.0,False
1984,22,48,43,40,-30.0,False
1984,22,49,43,43,0.0,True
1984,23,0,51,52,10.0,True
1984,23,1,51,51,0.0,True
1984,23,2,51,51,0.0,True
1984,23,3,51,51,0.0,True
1984,23,4,51,51,0.0,True
1984,23,5,50,51,10.0,True
1984,23,6,50,51,10.0,True
1984,23,7,50,50,0.0,True
1984,23,8,50,50,0.0,True
1984,23,9,50,50,0.0,True
1984,23,10,49,50,10.0,True
1984,23,11,49,49,0.0,True
1984,23,12,49,49,0.0,True
1984,23,13,49,49,0.0,True
1984,23,14,48,49,10.0,True
1984,23,15,48,48,0.0,True
1984,23,16,48,48,0.0,True
1984,23,17,48,48,0.0,True
1984,23,18,47,48,10.0,True
1984,23,19,47,48,10.0,True
1984,23,20,47,47,0.0,True
1984,23,21,47,47,0.0,True
1984,23,22,47,47,0.0,True
1984,23,23,46,47,10.0,True
1984,23,24,46,46,0.0,True
1984,23,25,46,46,0.0,True
1984,23,26,46,46,0.0,True
1984,23,27,45,46,10.0,True
1984,23,28,45,46,10.0,True
1984,23,29,45,45,0.0,True
1984,23,30,45,45,0.0,True
1984,23,31,44,45,10.0,True
1984,23,32,44,45,10.0,True
1984,23,33,44,44,0.0,True
1984,23,34,44,44,0.0,True
1984,23,35,44,44,0.0,True
1984,23,36,43,44,10.0,True
1984,23,37,43,44,10.0,True
1984,23,38,43,44,10.0,True
1984,23,39,43,43,0.0,True
1984,23,40,42,46,40.0,False
1984,23,41,42,43,10.0,True
1984,23,42,42,43,10.0,True
1984,23,43,42,43,10.0,True
1984,23,44,42,42,0.0,True
1984,23,45,41,42,10.0,True
1984,23,46,41,45,40.0,False
1984,23,47,41,42,10.0,True
1984,23,48,41,42,10.0,True
1984,23,49,40,44,40.0,False
1984,24,0,52,51,-10.0,True
1984,24,1,52,51,-10.0,True
1984,24,2,52,51,-10.0,True
1984,24,3,52,51,-10.0,True
1984,24,4,51,50,-10.0,True
1984,24,5,51,50,-10.0,True
1984,24,6,51,50,-10.0,True
1984,24,7,51,50,-10.0,True
1984,24,8,50,50,0.0,True
1984,24,9,50,50,0.0,True
1984,24,10,50,49,-10.0,True
1984,24,11,50,49,-10.0,True
1984,24,12,49,49,0.0,True
1984,24,13,49,49,0.0,True
1984,24,14,49,49,0.0,True
1984,24,15,49,48,-10.0,True
1984,24,16,49,48,-10.0,True
1984,24,17,48,48,0.0,True
1984,24,18,48,48,0.0,True
1984,24,19,48,48,0.0,True
1984,24,20,48,47,-10.0,True
1984,24,21,47,47,0.0,True
1984,24,22,47,47,0.0,True
1984,24,23,47,47,0.0,True
1984,24,24,47,47,0.0,True
1984,24,25,47,46,-10.0,True
1984,24,26,46,46,0.0,True
1984,24,27,46,46,0.0,True
1984,24,28,46,46,0.0,True
1984,24,29,46,46,0.0,True
1984,24,30,45,45,0.0,True
1984,24,31,45,45,0.0,True
1984,24,32,45,45,0.0,True
1984,24,33,45,45,0.0,True
1984,24,34,45,45,0.0,True
1984,24,35,44,44,0.0,True
1984,24,36,44,44,0.0,True
1984,24,37,44,44,0.0,True
1984,24,38,44,44,0.0,True
1984,24,39,43,44,10.0,True
1984,24,40,43,44,10.0,True
1984,24,41,43,43,0.0,True
1984,24,42,43,43,0.0,True
1984,24,43,42,43,10.0,True
1984,24,44,42,43,10.0,True
1984,24,45,42,42,0.0,True
1984,24,46,42,42,0.0,True
1984,24,47,42,42,0.0,True
1984,24,48,41,42,10.0,True
1984,24,49,41,42,10.0,True
1984,25,0,52,52,0.0,True
1984,25,1,52,52,0.0,True
1984,25,2,52,52,0.0,True
1984,25,3,52,51,-10.0,True
1984,25,4,51,51,0.0,True
1984,25,5,51,51,0.0,True
1984,25,6,51,51,0.0,True
1984,25,7,51,51,0.0,True
1984,25,8,50,50,0.0,True
