domain_number,coastsat_loess_m_yr,endpoint_raw_m_yr,endpoint_loess_m_yr,model_endpoint_coastsat_m_yr,model_lrr_coastsat_m_yr,resid_lrr_coastsat_vs_coastsat_loess_m_yr,resid_endpoint_coastsat_vs_endpoint_raw_m_yr,resid_endpoint_coastsat_vs_endpoint_loess_m_yr,model_endpoint_dunemean3_m_yr,model_lrr_dunemean3_m_yr,resid_lrr_dunemean3_vs_coastsat_loess_m_yr,resid_endpoint_dunemean3_vs_endpoint_raw_m_yr,resid_endpoint_dunemean3_vs_endpoint_loess_m_yr,model_endpoint_duneraw_m_yr,model_lrr_duneraw_m_yr,resid_lrr_duneraw_vs_coastsat_loess_m_yr,resid_endpoint_duneraw_vs_endpoint_raw_m_yr,resid_endpoint_duneraw_vs_endpoint_loess_m_yr
11,3.236884642180295,0.92,0.35561553501411713,1.2683939354113003,0.9241212888624676,-2.3127633533178273,0.34839393541130026,0.9127784003971832,0.5620670479975161,0.189578315698697,-3.047306326481598,-0.357932952002484,0.20645151298339892,0.5411893279321832,0.1687154214436919,-3.0681692207366034,-0.3788106720678168,0.18557379291806608
12,3.3690454569774873,1.612,0.7775308866688134,1.2925362856783198,0.8568838801198597,-2.5121615768576273,-0.3194637143216803,0.5150053990095064,0.7691321027826105,0.3240757377685139,-3.0449697192089733,-0.8428678972173896,-0.008398783886202965,0.753867032216866,0.3088536525702376,-3.06019180440725,-0.8581329677831341,-0.023663854451947408
13,3.3925428442349346,1.36,1.0270972777151,1.0516085597532114,0.736802971207968,-2.655739873026967,-0.30839144024678866,0.02451128203811148,0.6686192095276056,0.3567869870461133,-3.0357558571888212,-0.6913807904723945,-0.3584780681874944,0.6575121169835256,0.3457795972818055,-3.046763246953129,-0.7024878830164745,-0.3695851607315743
14,3.29409094146125,1.299,1.1575656991800773,0.7314506024913499,0.5588446013096655,-2.7352463401515843,-0.5675493975086501,-0.4261150966887275,0.4543686187276502,0.292825039606258,-3.001265901854992,-0.8446313812723497,-0.7031970804524271,0.4462939602438252,0.2849259855608967,-3.0091649559003533,-0.8527060397561748,-0.7112717389362522
15,3.2118373928211086,1.39,1.2277685060426031,0.3100289851566101,0.3503909662096333,-2.8614464266114754,-1.0799710148433899,-0.9177395208859931,0.1118210494845958,0.1645079253044908,-3.047329467516618,-1.2781789505154042,-1.1159474565580074,0.1060956999182443,0.1588752943620144,-3.052962098459094,-1.2839043000817556,-1.1216728061243588
16,3.2007110073578255,-0.069,1.3042802284762849,0.2201600784436388,-0.0114653689440669,-3.2121763763018922,0.2891600784436388,-1.084120150032646,0.0808541894476937,-0.1393634145572072,-3.3400744219150327,0.1498541894476937,-1.2234260390285912,0.0766873496948911,-0.1432987617604407,-3.344009769118266,0.1456873496948911,-1.227592878781394
17,3.1710913463906314,1.57,1.3850748574017853,-0.0526982331508146,-0.148713015213097,-3.3198043616037283,-1.6226982331508146,-1.4377730905525998,-0.1488644649450309,-0.2354280611505702,-3.4065194075412015,-1.7188644649450309,-1.533939322346816,-0.1517884234243476,-0.2381469703700802,-3.4092383167607117,-1.7217884234243477,-1.5368632808261329
18,2.9961748375359973,1.513,1.335235474627751,-0.2178407806055215,-0.2563901496384788,-3.252564987174476,-1.7308407806055215,-1.5530762552332726,-0.28450466486642,-0.3148639426706664,-3.3110387802066636,-1.79750466486642,-1.619740139494171,-0.2865460774117829,-0.3167228431738313,-3.3128976807098285,-1.7995460774117829,-1.621781552039534
19,2.655620248756481,2.341,1.083593885445271,-0.1021948652067814,-0.3091972008296266,-2.9648174495861075,-2.4431948652067814,-1.1857887506520524,-0.1477458902730047,-0.3481530166420898,-3.003773265398571,-2.488745890273005,-1.2313397757182756,-0.149159737653073,-0.3494097581980049,-3.005030006954486,-2.490159737653073,-1.2327536230983438
20,2.184977454364692,2.055,0.6165346083255095,0.1264732545574328,-0.3478060949233105,-2.5327835492880024,-1.9285267454425674,-0.49006135376807675,0.0958111660711438,-0.3734379653841097,-2.5584154197488016,-1.9591888339288563,-0.5207234422543657,0.0948435565152457,-0.3742769671511319,-2.559254421515824,-1.9601564434847545,-0.5216910518102639
21,1.6955095516615295,0.516,-0.06712688270505648,-0.2379290273356673,-0.2330176106012103,-1.9285271622627398,-0.7539290273356674,-0.1708021446306108,-0.2584729644972218,-0.2497417797723721,-1.9452513314339015,-0.7744729644972218,-0.1913460817921653,-0.2591320630379933,-0.2502965067094916,-1.945806058371021,-0.7751320630379933,-0.19200518033293681
22,1.2278082185996886,-1.733,-0.7584977386565681,-0.1797639763922884,-0.3259583425893813,-1.5537665611890699,1.5532360236077116,0.5787337622642797,-0.1933683669753268,-0.3367474946801226,-1.5645557132798111,1.5396316330246733,0.5651293716812413,-0.1938117564626996,-0.3371096958704869,-1.5649179144701755,1.5391882435373005,0.5646859821938686
23,0.7736593384215031,-3.176,-1.2107987187555593,-0.1678079629135546,-0.4141064411266653,-1.1877657795481684,3.0081920370864457,1.0429907558420046,-0.1767169240582526,-0.4209905204569372,-1.1946498588784404,2.9992830759417477,1.0340817946973067,-0.1770114968746514,-0.4212241274477304,-1.1948834658692336,2.9989885031253487,1.0337872218809079
24,0.4588999554235893,-2.793,-1.3695080663899664,-0.2329852873382541,-0.4773478146013425,-0.9362477700249319,2.560014712661746,1.1365227790517123,-0.2387523742358358,-0.4816907582044047,-0.9405907136279941,2.554247625764164,1.1307556921541306,-0.2389455371537354,-0.4818395476181727,-0.940739503041762,2.5540544628462647,1.130562529236231
25,0.4531407442667074,-3.04,-1.2203985898422625,-0.2466900482318773,-0.4911519414823399,-0.9442926857490473,2.793309951768123,0.9737085416103852,-0.2503813313764372,-0.493861935282243,-0.9470026795489503,2.7896186686235627,0.9700172584658253,-0.2505063883511736,-0.4939555665292343,-0.9470963107959417,2.7894936116488265,0.9698922014910889
26,0.7332454190990217,-0.907,-0.7077012260534852,-0.0883204142330994,-0.4420819167264612,-1.175327335825483,0.8186795857669006,0.6193808118203857,-0.0906568750711552,-0.4437550125082335,-1.1770004316072553,0.8163431249288449,0.61704435098233,-0.0907368338329044,-0.4438132499997058,-1.1770586690987275,0.8162631661670956,0.6169643922205807
27,1.1613082917450879,0.14,0.04208812260714183,-0.1977530414687862,-0.4459240658186665,-1.6072323575637544,-0.3377530414687862,-0.23984116407592804,-0.1992159405463098,-0.4469462909514232,-1.6082545826965111,-0.3392159405463098,-0.24130406315345165,-0.1992664494800919,-0.4469821058278779,-1.6082903975729659,-0.3392664494800919,-0.2413545720872337
28,1.5104155082444068,2.361,0.7676622087519652,-0.5479550135562802,-0.5503688056281208,-2.060784313872528,-2.9089550135562803,-1.3156172223082454,-0.5488626341996549,-0.550987565981455,-2.0614030742258618,-2.909862634199655,-1.31652484295162,-0.5488942140400468,-0.5510093684072107,-2.0614248766516177,-2.909894214040047,-1.316556422792012
29,1.7993744107981477,2.671,1.3700357930628448,-0.3667499360388839,-0.7987153339926965,-2.598089744790844,-3.0377499360388835,-1.7367857291017288,-0.3673046382108233,-0.7990853206479976,-2.5984597314461455,-3.038304638210823,-1.7373404312736682,-0.3673240712578263,-0.7990984229995732,-2.5984728337977208,-3.038324071257826,-1.7373598643206711
30,2.1866859747150498,1.522,1.7719564962115837,-0.8412475190291714,-0.987698860995475,-3.1743848357105247,-2.3632475190291715,-2.613204015240755,-0.8415830297907243,-0.9879179625232446,-3.1746039372382944,-2.3635830297907243,-2.6135395260023078,-0.8415948544262781,-0.9879257554476932,-3.1746117301627432,-2.363594854426278,-2.613551350637862
31,2.549913819639594,1.799,1.8977403702179636,-0.903025194559502,-1.0097048823546797,-3.5596187019942738,-2.7020251945595017,-2.800765564777466,-0.9032260998274068,-1.0098334345595563,-3.5597472541991504,-2.702226099827407,-2.8009664700453705,-0.9032332174313394,-1.009838024040994,-3.559751843680588,-2.7022332174313393,-2.800973587649303
32,2.7513858990076807,2.64,1.7601584486677218,-0.9867096827556452,-1.1230633667210643,-3.874449265728745,-3.6267096827556453,-2.746868131423367,-0.9868287770964992,-1.1231380963749482,-3.8745239953826287,-3.6268287770964993,-2.746987225764221,-0.9868330153327146,-1.1231407728621263,-3.8745266718698073,-3.6268330153327146,-2.7469914640004363
33,2.8231078116192765,2.159,1.5086521487373274,-1.2087688868862512,-1.2632946114359846,-4.086402423055262,-3.367768886886251,-2.7174210356235786,-1.2088387916661043,-1.2633376634199462,-4.0864454750392225,-3.367838791666104,-2.7174909404034318,-1.208841288963153,-1.263339209503496,-4.086447021122773,-3.367841288963153,-2.7174934377004805
34,2.714771941450233,0.945,1.24176497302579,-1.587770739107977,-1.468935562943002,-4.183707504393235,-2.532770739107977,-2.829535712133767,-1.5878113787847334,-1.4689601488950343,-4.183732090345267,-2.5328113787847335,-2.8295763518105232,-1.5878128353350414,-1.46896103379312,-4.183732975243354,-2.5328128353350414,-2.829577808360831
35,2.513504415669887,0.579,0.9450386661366561,-1.7217220427761015,-1.6048068705264649,-4.118311286196352,-2.3007220427761013,-2.666760708912758,-1.721745447693138,-1.6048207909148131,-4.1183252065847,-2.3007454476931377,-2.6667841138297943,-1.721746288816186,-1.604821292841021,-4.118325708510908,-2.3007462888161863,-2.666784954952842
36,2.2572189170919974,0.55,0.6246557317407608,-1.878760107729639,-1.7319916936371331,-3.9892106107291303,-2.428760107729639,-2.5034158394704,-1.878773465244584,-1.7319995103213457,-3.989218427413343,-2.428773465244584,-2.503429196985345,-1.8787739463519495,-1.7319997925668469,-3.9892187096588443,-2.4287739463519493,-2.5034296780927106
37,1.8975199129253666,0.153,0.34452188276616924,-2.0110032693220483,-1.8098925405825268,-3.707412453507893,-2.1640032693220483,-2.3555251520882177,-2.011010826112397,-1.8098968948001712,-3.707416807725538,-2.164010826112397,-2.3555327088785663,-2.011011098774361,-1.8098970521906568,-3.7074169651160234,-2.164011098774361,-2.3555329815405304
38,1.4688442844357124,0.482,0.17011086027833852,-1.969058759553653,-1.80723886752137,-3.2760831519570823,-2.451058759553653,-2.1391696198319914,-1.9690629988142196,-1.8072412743713948,-3.2760855588071074,-2.4510629988142196,-2.139173859092558,-1.9690631519845607,-1.80724136143738,-3.276085645873092,-2.4510631519845605,-2.1391740122628993
39,1.0939567363136813,-0.055,0.0766995517081405,-1.8406318659830765,-1.7179250752513135,-2.811881811564995,-1.7856318659830765,-1.917331417691217,-1.8406342253443395,-1.7179263960324946,-2.8118831323461757,-1.7856342253443396,-1.91733377705248,-1.8406343106784595,-1.717926443834038,-2.8118831801477193,-1.7856343106784596,-1.9173338623866
40,0.8323058490081932,-0.71,0.0012871080935338217,-1.5876524447282594,-1.5523446841605495,-2.3846505331687426,-0.8776524447282594,-1.588939552821793,-1.587653747820306,-1.5523454038849975,-2.3846512528931907,-0.8776537478203061,-1.5889408559138398,-1.587653794985142,-1.5523454299396708,-2.3846512789478638,-0.877653794985142,-1.5889409030786756
41,0.6460567052851268,0.123,-0.06827056746091792,-1.2971953852287956,-1.3528139528525378,-1.9988706581376645,-1.4201953852287956,-1.2289248177678778,-1.2971960999096024,-1.3528143425406058,-1.9988710478257325,-1.4201960999096024,-1.2289255324486845,-1.2971961257909632,-1.3528143566492543,-1.998871061934381,-1.4201961257909632,-1.2289255583300454
42,0.43876806674904245,0.36,-0.13734212420178116,-1.0880338670402645,-1.1679245536694045,-1.606692620418447,-1.4480338670402646,-0.9506917428384833,-1.0880342567744654,-1.1679247635817969,-1.6066928303308394,-1.4480342567744655,-0.9506921325726843,-1.0880342708969692,-1.1679247711839094,-1.6066928379329517,-1.4480342708969691,-0.9506921466951881
43,0.2009087161354103,-0.539,-0.21551103473548405,-0.9741095423141816,-1.004544758199256,-1.2054534743346663,-0.43510954231418153,-0.7585985075786975,-0.9741097546526102,-1.0045448712336045,-1.2054535873690149,-0.43510975465261015,-0.7585987199171261,-0.9741097623592784,-1.0045448753321131,-1.2054535914675235,-0.43510976235927834,-0.7585987276237943
44,0.015561646351602634,-0.114,-0.3212413901128731,-0.8123267700494969,-0.8300231773594571,-0.8455848237110597,-0.698326770049497,-0.4910853799366238,-0.8123268874213474,-0.8300232391576311,-0.8455848855092337,-0.6983268874213474,-0.4910854973084743,-0.8123268917049374,-0.8300232414100254,-0.845584887761628,-0.6983268917049374,-0.4910855015920643
45,-0.09996931296227497,-0.214,-0.40518755792668404,-0.5950773402834914,-0.6366108996757729,-0.5366415867134979,-0.3810773402834914,-0.1898897823568073,-0.5950774093693586,-0.6366109357050197,-0.5366416227427447,-0.38107740936935863,-0.18988985144267456,-0.5950774119355628,-0.6366109370410903,-0.5366416240788153,-0.3810774119355629,-0.1898898540088788
46,-0.22127169776586103,-0.939,-0.40363807380611194,-0.485415596833913,-0.4892228131000203,-0.2679511153341593,0.45358440316608695,-0.08177752302780106,-0.4854156456770267,-0.4892228384820118,-0.2679511407161508,0.4535843543229732,-0.08177757187091478,-0.4854156475695553,-0.4892228394640205,-0.2679511416981595,0.45358435243044465,-0.08177757376344336
47,-0.39407069113296306,-1.229,-0.3357457459374098,-0.4141582663427731,-0.3507694202623804,0.043301270870582664,0.814841733657227,-0.07841252040536328,-0.4141583150316624,-0.3507694457041531,0.043301245428809976,0.8148416849683378,-0.0784125690942526,-0.4141583170295624,-0.3507694467476163,0.04330124438534677,0.8148416829704377,-0.0784125710921526
48,-0.5910962525471856,0.088,-0.27009671708311733,-0.2102540954744784,-0.1870110365028175,0.4040852160443681,-0.2982540954744784,0.05984262160863893,-0.2102541636374683,-0.1870110726252805,0.40408517992190507,-0.29825416363746826,0.05984255344564904,-0.2102541665462922,-0.1870110741663395,0.40408517838084607,-0.2982541665462922,0.059842550536825134
49,-0.7829236457384589,0.299,-0.23540688837018542,-0.0510613867121979,-0.04798445000657,0.7349391957318888,-0.3500613867121979,0.18434550165798752,-0.0510615010549112,-0.0479845115084998,0.734939134229959,-0.3500615010549112,0.18434538731527422,-0.0510615060152953,-0.0479845141735523,0.7349391315649065,-0.3500615060152953,0.18434538235489012
50,-0.968963258466049,0.176,-0.25938508215741496,0.0777545959772396,0.0752884600634806,1.0442517185295297,-0.09824540402276039,0.33713967813465456,0.0777543920949028,0.0752883488587037,1.0442516073247528,-0.09824560790509719,0.3371394742523178,0.0777543831987454,0.0752883440128892,1.0442516024789383,-0.09824561680125458,0.33713946535616035
51,-1.1608800870977845,0.229,-0.40188290405046045,0.2137113796612279,0.1873870594874231,1.3482671465852076,-0.015288620338772096,0.6155942837116883,0.2137110111794495,0.1873868557437511,1.3482669428415355,-0.01528898882055052,0.6155939152299099,0.2137109950645026,0.187386846846226,1.3482669339440105,-0.015289004935497397,0.6155938991149631
52,-1.27757750601269,-0.944,-0.6281620303713253,0.2070408134513854,0.2423355310139658,1.5199130370266558,1.1510408134513854,0.8352028438227107,0.2070401485114936,0.2423351582136237,1.5199126642263137,1.1510401485114936,0.835202178882819,0.2070401193954499,0.242335141913921,1.519912647926611,1.1510401193954498,0.8352021497667752
53,-1.2361425118414346,-1.193,-0.7880987126269167,0.2970666970129189,0.2997102080903408,1.5358527199317755,1.490066697012919,1.0851654096398355,0.2970655042086686,0.2997095296588664,1.535852041500301,1.4900655042086686,1.0851642168355853,0.2970654519303934,0.2997094999700446,1.5358520118114791,1.4900654519303935,1.08516416455731
54,-1.0439425594071137,-1.491,-0.8043257565647556,0.2302360747827541,0.2940892503589622,1.338031809766076,1.7212360747827542,1.0345618313475096,0.2302339519956149,0.2940880247026047,1.3380305841097184,1.721233951995615,1.0345597085603704,0.2302338588790787,0.2940879710220336,1.3380305304291473,1.7212338588790788,1.0345596154438343
55,-0.7473049672162818,-1.604,-0.6987207470473425,0.2778086287927571,0.297253673723041,1.0445586409393228,1.8818086287927571,0.9765293758400997,0.2778048823179883,0.2972514762557115,1.0445564434719934,1.8818048823179883,0.9765256293653308,0.2778047178385999,0.2972513799336858,1.0445563471499675,1.8818047178386,0.9765254648859425
56,-0.42763780005358637,-0.24,-0.5096450151253,0.2583594451850461,0.2757258495953558,0.7033636496489422,0.4983594451850461,0.7680044603103462,0.2583528912266826,0.2757219413740057,0.7033597414275921,0.4983528912266826,0.7679979063519826,0.2583526032319371,0.2757217699233121,0.7033595699768984,0.4983526032319371,0.7679976183572371
57,-0.1758616934542876,0.549,-0.3070220268741054,0.2520547569212275,0.2429396804502293,0.4188013739045169,-0.29694524307877257,0.5590767837953329,0.2520433984230164,0.2429327885046316,0.4187944819589192,-0.29695660157698367,0.5590654252971218,0.2520428987963896,0.2429324858963401,0.4187941793506277,-0.29695710120361046,0.5590649256704949
58,-0.020713290190043768,0.052,-0.1979827426874981,0.1951505392057047,0.1692043961572014,0.18991768634724515,0.1431505392057047,0.3931332818932028,0.1951310426816885,0.1691923479076052,0.189905638097649,0.1431310426816885,0.3931137853691866,0.1951301840230631,0.1691918183846857,0.18990510857472948,0.1431301840230631,0.3931129267105612
59,0.04663933173871745,0.314,-0.26333883169101524,0.104234432100124,0.0609622983618337,0.014322966623116253,-0.209765567899876,0.36757326379113925,0.1042012975810523,0.0609414228583322,0.014302091119614752,-0.2097987024189477,0.36754012927206753,0.1041998359111987,0.0609405043269836,0.014301172588266152,-0.2098001640888013,0.36753866760221393
60,0.2260564788523082,-0.254,-0.4488351311002871,-0.0651296397589768,-0.0832389265271592,-0.3092954053794674,0.18887036024102322,0.3837054913413103,-0.0651853637026371,-0.0832747610879646,-0.3093312399402728,0.1888146362973629,0.38364976739765,-0.065187827475581,-0.0832763401039077,-0.3093328189562159,0.188812172524419,0.3836473036247061
61,0.5332702144949427,-1.111,-0.5968584926165172,-0.22847097065135,-0.2336381455863388,-0.7669083600812815,0.88252902934865,0.3683875219651672,-0.2285636496175616,-0.233699066262727,-0.7669692807576697,0.8824363503824384,0.36829484299895565,-0.2285677612208019,-0.2337017559264662,-0.7669719704214089,0.8824322387791981,0.36829073139571533
62,0.8850162839623221,-1.545,-0.6119562881007649,-0.5190369201362566,-0.4137089996673641,-1.298725283629686,1.0259630798637434,0.09291936796450828,-0.519189202236313,-0.4138115070522669,-1.2988277910145891,1.025810797763687,0.09276708586445181,-0.5191959936329502,-0.4138160455015257,-1.2988323294638477,1.0258040063670497,0.09276029446781464
63,1.3715897491345188,-1.162,-0.4507527853353145,-0.6193308947432732,-0.541738599623613,-1.9133283487581318,0.5426691052567267,-0.1685781094079587,-0.6195776478254109,-0.5419091312171086,-1.9134988803516273,0.542422352174589,-0.16882486249009643,-0.619588745206134,-0.5419167133740667,-1.9135064625085856,0.5424112547938659,-0.16883595987081956
64,1.9237409233830793,-0.371,-0.08426206724428355,-0.6592376683386517,-0.6559700925906542,-2.5797110159737335,-0.2882376683386517,-0.5749756010943682,-0.6596309987420942,-0.6562502442533895,-2.579991167636469,-0.2886309987420942,-0.5753689314978107,-0.6596489334568625,-0.6562627827124968,-2.5800037060955763,-0.2886489334568625,-0.575386866212579
65,2.2321875268538727,0.474,0.38346956709384444,-0.7259466533146873,-0.7972472262368636,-3.029434753090736,-1.1999466533146874,-1.1094162204085318,-0.726561063380359,-0.7977010054095832,-3.029888532263456,-1.200561063380359,-1.1100306304742034,-0.7265897322066459,-0.7977215302308698,-3.0299090570847422,-1.2005897322066459,-1.1100592993004903
66,2.2868474939333265,1.518,0.8018693114542257,-0.9392535106443184,-1.0146376562626278,-3.3014851501959543,-2.4572535106443185,-1.7411228220985442,-0.9401869405165988,-1.0153601016998195,-3.302207595633146,-2.458186940516599,-1.7420562519708245,-0.9402322550143124,-1.0153933484319368,-3.302240842365263,-2.4582322550143125,-1.7421015664685382
67,2.2705493433924238,2.157,1.091544738965929,-1.3119284328256202,-1.3286301902311228,-3.5991795336235466,-3.4689284328256202,-2.403473171791549,-1.3132876790927444,-1.3297547460010115,-3.6003040893934353,-3.4702876790927446,-2.4048324180586733,-1.3133584832217562,-1.3298080199489473,-3.600357363341371,-3.470358483221756,-2.404903222187685
68,2.1679880115511385,1.732,1.239591877111859,-1.7000684464914488,-1.660786009064995,-3.828774020616134,-3.432068446491449,-2.9396603236033076,-1.701906882790094,-1.662481369139167,-3.830469380690306,-3.433906882790094,-2.941498759901953,-1.7020162375045922,-1.6625658011999476,-3.830553812751086,-3.434016237504592,-2.941608114616451
69,1.945912679776825,0.968,1.271673694710867,-2.1258077895940266,-2.019124327862793,-3.965037007639618,-3.0938077895940266,-3.397481484304894,-2.1279276410171275,-2.0215522071266774,-3.9674648869035023,-3.0959276410171275,-3.3996013357279944,-2.1280945092773567,-2.0216844967708667,-3.9675971765476916,-3.0960945092773566,-3.3997682039882235
70,1.6458708160328612,1.165,1.214085600992084,-2.291703793009479,-2.27381069004711,-3.919681506079971,-3.456703793009479,-3.505789394001563,-2.2931000881098957,-2.2769710163587518,-3.922841832391613,-3.4581000881098958,-3.5071856891019797,-2.293351654308026,-2.2771759127408773,-3.9230467287737385,-3.458351654308026,-3.50743725530011
71,1.2831135402687834,0.453,1.0680116904394392,-2.558377691714278,-2.5035661193028647,-3.7866796595716483,-3.011377691714278,-3.626389382153717,-2.555736277662748,-2.5068294092298977,-3.7899429494986814,-3.0087362776627478,-3.623747968102187,-2.556110939393485,-2.5071431084631906,-3.790256648731974,-3.009110939393485,-3.6241226298329243
72,0.9139445817819011,1.49,0.7886458900159453,-2.6446277812036505,-2.645739360685975,-3.5596839424678763,-4.13462778120365,-3.4332736712195957,-2.628360773413338,-2.646544827429849,-3.5604894092117503,-4.118360773413338,-3.4170066634292833,-2.628911844705986,-2.6470195210780862,-3.5609641028599874,-4.118911844705986,-3.4175577347219313
73,0.5257243735273709,2.098,0.41864257432356433,-2.719782753041337,-2.7527749818425944,-3.2784993553699655,-4.817782753041337,-3.1384253273649017,-2.728691824755385,-2.7653471767647253,-3.291071550292096,-4.826691824755384,-3.1473343990789493,-2.7294934537298365,-2.7660566611763167,-3.2917810347036873,-4.827493453729836,-3.148136028053401
74,0.04813608303187541,0.718,0.002997374795287605,-2.8711741751048976,-2.8377835088650434,-2.885919591896919,-3.5891741751048976,-2.874171549900185,-2.868214218731087,-2.8513882933654027,-2.8995243763972782,-3.586214218731087,-2.8712115935263745,-2.869363948975141,-2.852434004539556,-2.9005700875714315,-3.587363948975141,-2.8723613237704284
75,-0.4412313795564036,-1.186,-0.4460700151805653,-2.969817264615423,-2.874475485176577,-2.4332441056201732,-1.783817264615423,-2.5237472494348574,-2.995206202981535,-2.9049855716961237,-2.46375419213972,-1.8092062029815352,-2.5491361878009697,-2.9968342083181727,-2.9065067190496445,-2.4652753394932407,-1.8108342083181728,-2.5507641931376073
76,-0.7155998171523875,-1.502,-0.9141193751394272,-2.984065846541333,-2.873151392638774,-2.1575515754863863,-1.4820658465413328,-2.069946471401906,-3.0309780351899462,-2.92107344944467,-2.2054736322922825,-1.5289780351899462,-2.116858660050519,-3.0332555866048745,-2.9232579708753783,-2.2076581537229907,-1.5312555866048745,-2.119136211465447
77,-0.7685982582929746,-1.583,-1.247580137522387,-2.802721235039566,-2.7313743855840937,-1.9627761272911193,-1.219721235039566,-1.555141097517179,-2.869421528343342,-2.7999761994011445,-2.03137794110817,-1.286421528343342,-1.621841390820955,-2.8725704339840377,-2.803073749792071,-2.0344754914990966,-1.2895704339840377,-1.6249902964616507
78,-0.7727279204834643,-2.249,-1.3131507675991625,-2.758294129870202,-2.590238818785719,-1.8175108983022548,-0.5092941298702018,-1.4451433622710395,-2.854377846323197,-2.687949947161021,-1.9152220266775566,-0.6053778463231967,-1.5412270787240343,-2.8586808727404787,-2.692285532154626,-1.919557611671162,-0.6096808727404786,-1.5455301051413162
79,-0.8423149131051014,-1.117,-1.1854107455861116,-2.5788333092670137,-2.313211184915091,-1.4708962718099898,-1.4618333092670137,-1.3934225636809021,-2.7090485839986025,-2.4481644184621776,-1.6058495053570763,-1.5920485839986025,-1.523637838412491,-2.714860524552413,-2.454151915001208,-1.6118370018961068,-1.597860524552413,-1.5294497789663013
